,comment,upper_count,lemmatized,polarity_score,label
388,"cruz's trial, initially scheduled to begin on january 27, 2020, was originally delayed until mid-year to allow his lawyers more time to build their case. as of june 2020, the case has been delayed indefinitely due to restraints caused by the covid-19 pandemic.",1,"cruz's trial, initially schedule to begin on january 27, 2020, be originally delay until mid-year to allow his lawyer more time to build their case. a of june 2020, the case have be delay indefinitely due to restraint cause by the covid-19 pandemic.",0.1875,1
389,people who are only here for the judge .,0,people who be only here for the judge .,0.0,0
390,death penalty shouldn't be the maximum sentence. life without parole in isolation would be so much worse,0,death penalty shouldn't be the maximum sentence. life without parole in isolation would be so much bad,-0.4,0
391,what's even happening with him now? why is this taking so long?,0,what's even happen with him now? why be this take so long?,-0.05,0
392,"1:18 freeze frame yup. thats me. you're probably wondering how i ended up in this situation, it all started in the summer of 86'...",1,"1:18 freeze frame yup. thats me. you're probably wonder how i end up in this situation, it all start in the summer of 86'...",0.0,0
393,"if you watched his interrogation, you realize he tried to act psychotic to get out of prison. he made the mistake of claiming the voices were internal rather than external, a classic misconception. he really thought that he could fool everyone. this kid is just a psychopath. let him rot. he's a piece of shit.",0,"if you watch his interrogation, you realize he try to act psychotic to get out of prison. he make the mistake of claim the voice be internal rather than external, a classic misconception. he really think that he could fool everyone. this kid be just a psychopath. let him rot. he's a piece of shit.",-0.05555555555555556,0
394,i don't how you could even attorney this kid without wanting to put him on penalty yourself..,1,i don't how you could even attorney this kid without want to put him on penalty yourself..,0.0,0
395,have sympathy for him? no. he’s a cold blooded murderer. he knew wth he was doing. old enough to buy a gun then you’re old enough to handle the consequences. smh.,0,have sympathy for him? no. he’s a cold blood murderer. he know wth he be doing. old enough to buy a gun then you’re old enough to handle the consequences. smh.,-0.08,0
396,i don’t think anyone deserves the death penalty no matter what they’ve done,1,i don’t think anyone deserve the death penalty no matter what they’ve do,0.0,0
397,justice!,0,justice!,0.0,0
398,that judge tho,0,that judge tho,0.0,0
399,i really wanna know his side of the story for sure though.,1,i really wanna know his side of the story for sure though.,0.35,1
400,"poor nicolas, i feel bad for the guy.",1,"poor nicolas, i feel bad for the guy.",-0.5499999999999999,0
401,there's always a reason for this.,0,there's always a reason for this.,0.0,0
402,i honestly feel if he’s being put on the death penalty someone should record his death. i feel this is the right punishment,2,i honestly feel if he’s be put on the death penalty someone should record his death. i feel this be the right punishment,0.44285714285714284,1
403,"i was the smelly/ unathletic/slow learner/goofy looking skinney kid in school,i got it bad from 4th grade till 12th grade i never even thought about killing anyone,i get it that it does effect people differently, but damn bro really....smfh",2,"i be the smelly/ unathletic/slow learner/goofy look skinney kid in school,i get it bad from 4th grade till 12th grade i never even think about kill anyone,i get it that it do effect people differently, but damn bro really....smfh",-0.3499999999999999,0
404,that judge,0,that judge,0.0,0
405,"don't kill him, that's not a punishment let him rot into jail for the rest of his life don't give him mercy.",5,"don't kill him, that's not a punishment let him rot into jail for the rest of his life don't give him mercy.",-0.1,0
406,the judge definitely put on her best face for the cameras,0,the judge definitely put on her best face for the camera,0.5,1
407,"he doesn't deserve the death penalty, he deserves to rot in prison.",0,"he doesn't deserve the death penalty, he deserve to rot in prison.",0.0,0
408,"when someone is sentenced to death the victims family should be allowed to pick the way the defendant gets put to death. anything goes like set him on fire, feed him to some lions, blow him up ect. ect. you know like some saw shit!",0,"when someone be sentence to death the victim family should be allow to pick the way the defendant get put to death. anything go like set him on fire, fee him to some lions, blow him up ect. ect. you know like some saw shit!",-0.25,0
409,that judge is really beautiful. ummm your honor.,0,that judge be really beautiful. ummm your honor.,0.85,1
410,they should give that man a smooth 200 years tf is a death penalty?,0,they should give that man a smooth 200 year tf be a death penalty?,0.4,1
411,"i still don’t think the damn kid should be put on death row, yes i do understand what he did and it’s fucking horrible but you’re basically killing a kid that was bullied so badly that he acted out of pure rage.",3,"i still don’t think the damn kid should be put on death row, yes i do understand what he do and it’s fuck horrible but you’re basically kill a kid that be bully so badly that he act out of pure rage.",-0.4952380952380952,0
412,that kid that was shot 5 times is gonna grow up to be a badass,0,that kid that be shoot 5 time be gonna grow up to be a badass,0.0,0
413,"ive been watching videos about school shootings. basicaly all of shooters i've seen in videos are quiet, nerdy or just not the best looking guys (i don't discriminate, just stating what i've seen so far).",1,"ive be watch video about school shootings. basicaly all of shooter i've see in video be quiet, nerdy or just not the best look guy (i don't discriminate, just state what i've see so far).",0.3666666666666667,1
414,i think cruz could use a second chance because he lost a lot i can't blame him for unleashing his rage on the world for not giving him at least a decent child hood i believe he needs a second chance.,3,i think cruz could use a second chance because he lose a lot i can't blame him for unleash his rage on the world for not give him at least a decent child hood i believe he need a second chance.,-0.03333333333333333,0
415,wow the judge is well fit !!!,0,wow the judge be well fit !!!,0.440625,1
416,“suspect”???? yall got me fucked up,5,“suspect”???? yall get me fuck up,-0.6,0
417,he's a fucking legend,0,he's a fucking legend,-0.6,0
418,"""mankind will not have peace until it turns with trust to my mercy."" (from the diary of saint faustina kowalska; partial record 300)",0,"""mankind will not have peace until it turn with trust to my mercy."" (from the diary of saint faustina kowalska; partial record 300)",-0.1,0
419,the quiet ones are the ones that have to be watched closer.. i know,1,the quiet one be the one that have to be watch closer.. i know,0.0,0
420,"he has autism, i’m autistic myself and its sometimes so hard to not to be violent, it is just impossible sometimes to control the anger, revenge and uncomfortableness we are dealing with! almost all criminals have no will over their emotions/limbic system, jail is not a solution! mental health should be taken seriously, we are not robots.",0,"he have autism, i’m autistic myself and it sometimes so hard to not to be violent, it be just impossible sometimes to control the anger, revenge and uncomfortableness we be deal with! almost all criminal have no will over their emotions/limbic system, jail be not a solution! mental health should be take seriously, we be not robots.",-0.4239583333333334,0
421,that judge tho.... she's fine!,0,that judge tho.... she's fine!,0.5208333333333334,1
422,that judge is hot tho,0,that judge be hot tho,0.25,1
423,people who commit crimes like this don't deserve a fair trial. who else agrees?,0,people who commit crime like this don't deserve a fair trial. who else agrees?,0.7,1
424,"i honestly want him to go to jail, but i think he is mentally ill. i honestly feel bad for his family too, especially his brother. read ""silent alarm"" it's about a sister and how her brother was a school shooter and people didn't think she should grieve, they turned to hate her for doing nothing wrong, and her family was broken a part. i feel bad for his family",4,"i honestly want him to go to jail, but i think he be mentally ill. i honestly feel bad for his family too, especially his brother. read ""silent alarm"" it's about a sister and how her brother be a school shooter and people didn't think she should grieve, they turn to hate her for do nothing wrong, and her family be break a part. i feel bad for his family",-0.22727272727272724,0
425,lmao this guy pretended to be insane in his interview,0,lmao this guy pretend to be insane in his interview,-0.2,0
426,i blame the parents and the teachers for who he has become.,1,i blame the parent and the teacher for who he have become.,0.0,0
427,i came for the judge.,1,i come for the judge.,0.0,0
428,send him to the only supermax prison in the country. it’s in colorado and is cut off from the rest of the world. the unabomber and other terrorism convicts are kept there and its for the worst of the worst.,0,send him to the only supermax prison in the country. it’s in colorado and be cut off from the rest of the world. the unabomber and other terrorism convict be keep there and it for the bad of the worst.,-0.53125,0
429,he’s a handsome criminal! and looks as though... he’s remorseful/regretful for what he’s done.,0,he’s a handsome criminal! and look a though... he’s remorseful/regretful for what he’s done.,0.0,0
430,what's the point of keeping people like this alive? the system needs a change because letting people still breathe after murder makes no sense. i don't care if you think it's inhumane or not. there is no reason to have people like this still be clothed and fed in jail.,1,what's the point of keep people like this alive? the system need a change because let people still breathe after murder make no sense. i don't care if you think it's inhumane or not. there be no reason to have people like this still be clothe and feed in jail.,-0.3,0
431,christ have mercy on us all,0,christ have mercy on u all,0.0,0
432,everyone is a murderer and the only difference between a murderer and the one who is not a murderer is having access to weapons and a skilled hand willing to operate it without having to think anymore.,0,everyone be a murderer and the only difference between a murderer and the one who be not a murderer be have access to weapon and a skilled hand willing to operate it without have to think anymore.,0.25,1
433,that judge can get it,0,that judge can get it,0.0,0
434,"a judge with false eyelashes, guess she knew she was going on tv.",1,"a judge with false eyelashes, guess she know she be go on tv.",-0.4000000000000001,0
435,this brings a whole new level to florida man,0,this bring a whole new level to florida man,0.16818181818181818,1
436,being bullied does not give an excuse to kill anyone. 5 kids he killed were aged 14. all the people he killed had there full lives in front of them. shame on him.,0,be bully do not give an excuse to kill anyone. 5 kid he kill be age 14. all the people he kill have there full life in front of them. shame on him.,-0.040000000000000015,0
437,why the hell would people kill other people like they know they goin to jail and they are dumb asses like never kill people that’s just to much,0,why the hell would people kill other people like they know they goin to jail and they be dumb ass like never kill people that’s just to much,-0.09999999999999999,0
438,i dont know all the parents held it together and hopped over the seats and choked him or beat the heck out of him till the baylift got them off is crazy,0,i dont know all the parent hold it together and hop over the seat and choke him or beat the heck out of him till the baylift get them off be crazy,-0.6,0
439,the judge is fine no cap,0,the judge be fine no cap,0.4166666666666667,1
440,everyone else: only in america where mass shootings happen! me: only in america the judge is hot af,0,everyone else: only in america where mass shooting happen! me: only in america the judge be hot af,0.08333333333333333,1
441,"the death penalty is an easy way out for criminals. they don’t get punished they only die, they don’t suffer in any way shape or form. he needs several life sentences and absolutely no way to be let back into society. i’d rather him be brutality murdered in prison by another prisoner opposed to a quick and easy death with the death penalty. he deserves to suffer.",0,"the death penalty be an easy way out for criminals. they don’t get punish they only die, they don’t suffer in any way shape or form. he need several life sentence and absolutely no way to be let back into society. i’d rather him be brutality murder in prison by another prisoner oppose to a quick and easy death with the death penalty. he deserve to suffer.",0.15714285714285717,1
442,i understand why he did that. sometimes one person needs to do something bad to change something and to make people realize that bullying should be a serious problem needs attention early. we should teach kids in school to not bully and to understand them how it affects mental issues and they should have punishment.,1,i understand why he do that. sometimes one person need to do something bad to change something and to make people realize that bully should be a serious problem need attention early. we should teach kid in school to not bully and to understand them how it affect mental issue and they should have punishment.,-0.2583333333333333,0
443,"parkland high school shooting happened on february 14th 2017. we learned nothing columbine, va tech, sandy hook, i feel bad for the victims families they lost their loved ones.",2,"parkland high school shoot happen on february 14th 2017. we learn nothing columbine, va tech, sandy hook, i feel bad for the victim family they lose their loved ones.",0.05333333333333338,1
444,"the problem with high capacity weapons is, it gives weak, powerless human beings like this the ability to kill 17 people and injure 17 others..",0,"the problem with high capacity weapon is, it give weak, powerless human being like this the ability to kill 17 people and injure 17 others..",-0.17875,0
445,my hero,2,my hero,0.0,0
446,why isn't he being sentenced yet,0,why isn't he be sentence yet,0.0,0
447,"very sad but this is such a complex issue that seems to be left at the hands of schools, local communities and municipalities. a federal action against abundant and easy access to weapons and better care for the mentally ill and bullying is needed but left ignored due to electoral reasons. sad history proves that no amount of blood is enough for new legislation or societal change.",1,"very sad but this be such a complex issue that seem to be leave at the hand of schools, local community and municipalities. a federal action against abundant and easy access to weapon and good care for the mentally ill and bullying be need but leave ignored due to electoral reasons. sad history prove that no amount of blood be enough for new legislation or societal change.",-0.00033143939393939434,0
448,"people get pushed to there limits, the bullies are just as guilty as he is",0,"people get push to there limits, the bully be just as guilty a he be",-0.5,0
449,god will judge,0,god will judge,0.0,0
450,zachary wiping dry tears? oh my goodness,0,zachary wipe dry tears? oh my goodness,-0.06666666666666665,0
451,it's unacceptable that someone like this should still be alive 2 years later. he should have been tried and killed immediately.,0,it's unacceptable that someone like this should still be alive 2 year later. he should have be try and kill immediately.,-0.03333333333333333,0
452,hell no!!!! give him the death penalty... he wasnt holding his head down while killing those kids ... hell no,7,hell no!!!! give him the death penalty... he wasnt hold his head down while kill those kid ... hell no,-0.15555555555555559,0
453,"i’m gonna have to give that judge a ticket, cause she’s got fine written all over.",1,"i’m gonna have to give that judge a ticket, cause she’s get fine write all over.",0.4166666666666667,1
454,i’m glad they got the most miami judge for this case.,0,i’m glad they get the most miami judge for this case.,0.5,1
456,"he must be a magician, since witnesses reported he was having a conversation about the shooting while exiting the stairwell, as the ""shooter"" was firing his weapon upstairs.",0,"he must be a magician, since witness report he be have a conversation about the shooting while exit the stairwell, a the ""shooter"" be fire his weapon upstairs.",0.0,0
457,i could see myself getting sentenced for community service at her house just saying,1,i could see myself get sentence for community service at her house just say,0.0,0
458,"in my opinion the death penalty is the easy way out for him, i get it us tax payers will be feeding him but he’ll suffer even more rotting in jail.",1,"in my opinion the death penalty be the easy way out for him, i get it u tax payer will be feed him but he’ll suffer even more rotting in jail.",0.2777777777777778,1
459,"i don't condone his actions one bit but i truly don't think he deserves to die. it's the easy way out. he should be in jail for at least 40 years and if he makes it out of jail, he can find his own way through life. he'll suffer more than if he was to just die for his crime.",2,"i don't condone his action one bit but i truly don't think he deserve to die. it's the easy way out. he should be in jail for at least 40 year and if he make it out of jail, he can find his own way through life. he'll suffer more than if he be to just die for his crime.",0.1722222222222222,1
460,should bring bamboo torture back for people like him,0,should bring bamboo torture back for people like him,0.0,0
461,bullying is awful noone has right to tease if someone s not the same.control your anger.,0,bullying be awful noone have right to tease if someone s not the same.control your anger.,-0.47142857142857136,0
462,"he looks as if in regret of one of two things, either killing those people, or not killing himself! but 17 students in heaven",0,"he look a if in regret of one of two things, either kill those people, or not kill himself! but 17 student in heaven",0.0,0
463,what he did was wrong but i must say i can not stand a bullies!!!,3,what he do be wrong but i must say i can not stand a bullies!!!,-0.9765625,0
464,@0:43 could he speak any faster?!,0,@0:43 could he speak any faster?!,0.0,0
465,"i hope you guys do realize that he doesn't want the death penalty. if he really did want to die, he would of died by being shot by police at the moment the shooting happened. he wants to live, and i believe he's already stated that. he's going to get the death penalty.",2,"i hope you guy do realize that he doesn't want the death penalty. if he really do want to die, he would of die by be shoot by police at the moment the shooting happened. he want to live, and i believe he's already state that. he's go to get the death penalty.",0.1787878787878788,1
466,why would you want to let him off easy by killing him? oh well...long ass televised court case is fine as long as that judge is presiding.,0,why would you want to let him off easy by kill him? oh well...long as televise court case be fine as long a that judge be presiding.,0.26666666666666666,1
467,are you kidding me with that judge?,0,be you kid me with that judge?,0.0,0
468,binge watching criminals being sentenced to death i miss the gladiator days,1,binge watch criminal be sentence to death i miss the gladiator day,0.0,0
469,just me that thinks he’s acting all innocent when he went to kill children,0,just me that think he’s act all innocent when he go to kill child,0.25,1
470,"this is america, don’t catch you slipping up",0,"this be america, don’t catch you slip up",-0.1,0
471,"prevention is better than cure. i hope society can learn from this tragic case. doesn’t excuse what he did but it does shed some light on what needs to be done to try to prevent this sort of stuff from happening in the future. my condolences to the families of the deceased. let’s all use this as motivation to try to be better, to be kinder and to be more tolerant and less judgmental of others.",1,"prevention be good than cure. i hope society can learn from this tragic case. doesn’t excuse what he do but it do shed some light on what need to be do to try to prevent this sort of stuff from happen in the future. my condolence to the family of the deceased. let’s all use this a motivation to try to be better, to be kind and to be more tolerant and less judgmental of others.",0.11666666666666668,1
472,defense attorney has a hell of a job ahead of her,0,defense attorney have a hell of a job ahead of her,0.0,0
473,he told me not to go to school bc i let him skip the line,1,he tell me not to go to school bc i let him skip the line,0.0,0
474,the judges chair is loving her on it,0,the judge chair be love her on it,0.6,1
475,the kid grew up without his bio parents plus he loss his adopted parents,0,the kid grow up without his bio parent plus he loss his adopted parent,0.0,0
476,"what you’re witnessing there, is the actions of a coward, and most likely he will die a coward",0,"what you’re witness there, be the action of a coward, and most likely he will die a coward",0.25,1
477,"one of the sad things about this, is the fact that because his last name is cruz or looks mexican, everyone will immediately just into wrong conclusions of blaming us mexicans.",0,"one of the sad thing about this, be the fact that because his last name be cruz or look mexican, everyone will immediately just into wrong conclusion of blame u mexicans.",-0.25,0
478,"not quite what he expected i'm sure. he thought notoriety as a mass shooter excludes the violent as well mundane rotary of prison life, which on its best day is 100 times worse than speaking up about being bullied and living with relative freedom.",0,"not quite what he expect i'm sure. he think notoriety a a mass shooter exclude the violent as well mundane rotary of prison life, which on it best day be 100 time bad than speak up about be bully and live with relative freedom.",0.004761904761904761,1
479,that judge!!!!!!,0,that judge!!!!!!,0.0,0
480,the students made him more of a monster,0,the student make him more of a monster,0.5,1
481,hear me out getting bullied is not an excuse....so yall need to stop saying that it is,0,hear me out get bully be not an excuse....so yall need to stop say that it be,0.0,0
482,i truly feel like the parents should decide what his punishment is because those are they're kids he murdered so it should be there decision no one elses,1,i truly feel like the parent should decide what his punishment be because those be they're kid he murder so it should be there decision no one elses,0.0,0
483,"some people say it would be more fitting to lock him up... i don't think so. prison is a cake walk anymore, even level 5 death row. after a few years you get re-evaluated and can be transferred to a lower security compound. through it all, you get a guaranteed meal 3 times a day, shelter, good water pressure, a flat screen tv and friends if you make em.",1,"some people say it would be more fitting to lock him up... i don't think so. prison be a cake walk anymore, even level 5 death row. after a few year you get re-evaluated and can be transfer to a low security compound. through it all, you get a guaranteed meal 3 time a day, shelter, good water pressure, a flat screen tv and friend if you make em.",0.29500000000000004,1
484,you shouldn't wish for someone to be tortured or killed. wishing someone dead won't bring the kids back to life and most importantly if you wish someone to be horrendously tortured then there is something wrong with you and your morals as a human being. there's many other ways for killers to get their punishment.,0,you shouldn't wish for someone to be torture or killed. wish someone dead won't bring the kid back to life and most importantly if you wish someone to be horrendously torture then there be something wrong with you and your moral a a human being. there's many other way for killer to get their punishment.,0.041666666666666664,1
485,he quite because he knows where he's going,0,he quite because he know where he's go,0.0,0
486,"an eye for an eye makes the world blind, a life for a life makes the world lifeless. not saying what he did was not wrong but still...",0,"an eye for an eye make the world blind, a life for a life make the world lifeless. not say what he do be not wrong but still...",-0.125,0
487,damnnnn justice has been served!!!!,0,damnnnn justice have be served!!!!,0.0,0
488,judge can punish me all she wants,0,judge can punish me all she want,0.2,1
489,"death penalty is a punishment for the family of the one being executed, who doesnt suffer much and simply falls asleep. a real punishment would be some kind of physical or emotional torture...solitary confinment, hard painful labor, etc...",3,"death penalty be a punishment for the family of the one be executed, who doesnt suffer much and simply fall asleep. a real punishment would be some kind of physical or emotional torture...solitary confinment, hard painful labor, etc...",0.001041666666666663,1
490,"torture him, lock him up and don’t feed him let him lose his mind let him suffer",0,"torture him, lock him up and don’t feed him let him lose his mind let him suffer",0.0,0
491,holy shit how fast can this man talk,0,holy shit how fast can this man talk,0.0,0
492,"people like this, death penalty is not the answer. keep him somewhere in a safe room where he won’t be able to harm himself with no food, no water for 18 months, if he survives then set him free.",0,"people like this, death penalty be not the answer. keep him somewhere in a safe room where he won’t be able to harm himself with no food, no water for 18 months, if he survive then set him free.",0.4666666666666666,1
493,"schools: bullying will not be tolerated! students: okay then, don't tolerate it. schools: well that's not our job thats your job! you need to get independent! students: commits mass shootings",0,"schools: bullying will not be tolerated! students: okay then, don't tolerate it. schools: well that's not our job thats your job! you need to get independent! students: commits mass shooting",0.3125,1
494,the judge is cute af ️,0,the judge be cute af ️,0.5,1
495,if he doesn’t get the death penalty our court system is a joke.,0,if he doesn’t get the death penalty our court system be a joke.,0.0,0
496,"this kid should be used for human experimentation for medicine. in that way, he could be used to save lives. kind of like giving back to the world.",0,"this kid should be use for human experimentation for medicine. in that way, he could be use to save lives. kind of like give back to the world.",0.19999999999999998,1
497,bullying is never okay and school shootings is never okay as well to,0,bullying be never okay and school shooting be never okay as well to,-0.25,0
498,well. congratulations for him. he is famous and has made history! he is special because he has experienced the pleasure and power of taking other people's lives when he decided to. like god. but guns gave him that power more easily.,0,well. congratulation for him. he be famous and have make history! he be special because he have experience the pleasure and power of take other people's life when he decide to. like god. but gun give him that power more easily.,0.4317460317460318,1
499,that judge is stunning,0,that judge be stun,0.5,1
500,give him life no easy way out,0,give him life no easy way out,-0.21666666666666667,0
501,"its all the bullies fault. if they wouldve left him alone let him feel human he wouldve never snapped on them. and now the people who took part in bullying him and pushing him to this, are leading a march on gun violence and getting attention and sympathy.",3,"it all the bully fault. if they wouldve leave him alone let him feel human he wouldve never snap on them. and now the people who take part in bully him and push him to this, be lead a march on gun violence and get attention and sympathy.",0.0,0
502,i wonder if he regrets it...they should have his psychoanalysis done before putting him to death. a lot of people say just let him suffer in prison but that’s a waste of tax payers money. just let him rest in peace and god will do the rest.,2,i wonder if he regret it...they should have his psychoanalysis do before put him to death. a lot of people say just let him suffer in prison but that’s a waste of tax payer money. just let him rest in peace and god will do the rest.,-0.15000000000000002,0
503,น่าสงสารจัง,0,น่าสงสารจัง,0.0,0
504,"gotta admit that even though people kill others, it's kind of sad to hear that the criminal will be sentenced to death.",0,"gotta admit that even though people kill others, it's kind of sad to hear that the criminal will be sentence to death.",-0.10000000000000002,0
505,that judge is beautiful,0,that judge be beautiful,0.85,1
506,when the quiet kid goes up for his presentation,0,when the quiet kid go up for his presentation,0.0,0
507,a very beautiful judge,1,a very beautiful judge,1.0,1
508,"i am thoroughly convinced kids like cruz are desperately seeking to be famous (or infamous). the know they can't do it by living their normal insignificant lives, so they do something like this. i really wish our media wouldn't give as much press as they do to these misfit cowards. i understand it can't be ignored completely, but just don't make them famous because that's what they set out to do in the first place.",3,"i be thoroughly convinced kid like cruz be desperately seek to be famous (or infamous). the know they can't do it by live their normal insignificant lives, so they do something like this. i really wish our medium wouldn't give a much press a they do to these misfit cowards. i understand it can't be ignore completely, but just don't make them famous because that's what they set out to do in the first place.",0.08888888888888889,1
509,a big guy was bullying me in highschool for several months. then i start to hit him with a big saw on his head and shoulder and he was bleeding and screaming. from then he stops bullying me and he was very afraid ️,1,a big guy be bully me in highschool for several months. then i start to hit him with a big saw on his head and shoulder and he be bleed and screaming. from then he stop bully me and he be very afraid ️,-0.195,0
510,"the state is also guilty of allowing such easy access to weapons. for every murder, rape or other horrific act, the punishment should be the same for the offender. a murderer who murders someone with hands a knife or gun should die the same way, but more slowly.",1,"the state be also guilty of allow such easy access to weapons. for every murder, rape or other horrific act, the punishment should be the same for the offender. a murderer who murder someone with hand a knife or gun should die the same way, but more slowly.",-0.11018518518518519,0
511,damn the judge fine as hell,0,damn the judge fine a hell,0.4166666666666667,1
512,they should put him in one room with the victim families !!!!!,0,they should put him in one room with the victim family !!!!!,-0.22888183593750003,0
513,anything that happens or allegedly happens in broward county should be seriously scrutinized.,0,anything that happen or allegedly happen in broward county should be seriously scrutinized.,-0.21666666666666667,0
514,omg! that has got to be the hottest judge that has ever filled the position!,1,omg! that have get to be the hot judge that have ever fill the position!,0.5,1
515,the judge,0,the judge,0.0,0
516,"well, victims learned their lesson not to bully the quiet kid (in a state where you can buy a weapon as a kid but not booze)",0,"well, victim learn their lesson not to bully the quiet kid (in a state where you can buy a weapon a a kid but not booze)",0.0,0
517,why is he even still called a suspect,0,why be he even still call a suspect,0.0,0
518,"he doesn't deserve the death sentence...he deserves life in prison forever. edit: i do understand the money will go to our taxes and shit but damn, i just think he should suffer more and see a glimpse of what the parents and others are feeling.",2,"he doesn't deserve the death sentence...he deserve life in prison forever. edit: i do understand the money will go to our tax and shit but damn, i just think he should suffer more and see a glimpse of what the parent and others be feeling.",0.15,1
519,he doesn’t need to die... he needs to suffer and teaches a lesson...,0,he doesn’t need to die... he need to suffer and teach a lesson...,0.0,0
520,he put all his trust into his compact,0,he put all his trust into his compact,0.0,0
521,serious penalty should be given to bullies.,0,serious penalty should be give to bullies.,-0.3333333333333333,0
522,not all heroes wear capes.,0,not all hero wear capes.,0.0,0
523,the judge tho,0,the judge tho,0.0,0
524,welcome to america where mass shootings is normal now,0,welcome to america where mass shooting be normal now,0.47500000000000003,1
525,great coverage,0,great coverage,0.8,1
526,"""for the sake of his sorrowful passion have mercy on us and on the whole world."" (from the diary of saint faustina kowalska; 474-476)",0,"""for the sake of his sorrowful passion have mercy on u and on the whole world."" (from the diary of saint faustina kowalska; 474-476)",0.2,1
527,"man i'm venezuelan and you might think my country is actually fucked up, and yes we are, but you don't see these criminals in our schools. i wonder what's wrong with the u.s.a. i love de us but these things really freak me out.",4,"man i'm venezuelan and you might think my country be actually fuck up, and yes we are, but you don't see these criminal in our schools. i wonder what's wrong with the u.s.a. i love de u but these thing really freak me out.",-0.10000000000000002,0
528,"torture seems as a much better sentence , instead of being on death row for 50 years...",0,"torture seem a a much good sentence , instead of be on death row for 50 years...",0.5,1
529,"i don’t understand why they don’t just put him the electric chair he did this , killed many innocent kids! no court for years!!!!! god bless for the families",1,"i don’t understand why they don’t just put him the electric chair he do this , kill many innocent kids! no court for years!!!!! god bless for the family",0.43333333333333335,1
530,"the coward wants to live, that's more important to him than anything else. one more reason to give him the death penalty!!",0,"the coward want to live, that's more important to him than anything else. one more reason to give him the death penalty!!",0.40352272727272726,1
531,"killing him isn’t a punishment, when he dies there are three possibilities- nothing, heaven, or hell, so he’s most likely going to get away with it easily. keep him alive and give him hell. torture him but keep him healthy until old age kills him.",0,"kill him isn’t a punishment, when he die there be three possibilities- nothing, heaven, or hell, so he’s most likely go to get away with it easily. keep him alive and give him hell. torture him but keep him healthy until old age kill him.",0.27222222222222225,1
532,"i’m not on purpose trying to be crude but the simple reality is a small kid like that with his demeanor going to a maximum security prison is going to be a sex slave day one. who cares if he gets the death penalty, he’s going to be getting a lot worse.",0,"i’m not on purpose try to be crude but the simple reality be a small kid like that with his demeanor go to a maximum security prison be go to be a sex slave day one. who care if he get the death penalty, he’s go to be get a lot worse.",-0.3375,0
533,rip to all the families victim of these monsters....,9,rip to all the family victim of these monsters....,-0.07500000000000001,0
534,wow the anthony boy is a hero he saved 12 people,0,wow the anthony boy be a hero he save 12 people,0.1,1
535,this is defiantly the kid that tries too hard to be one of the cool kids,0,this be defiantly the kid that try too hard to be one of the cool kid,-0.013888888888888914,0
536,we just going to ignore the hot judge?,0,we just go to ignore the hot judge?,0.25,1
537,"the congress were brought in-line at the treasonous sept. 11'th attacks, this intimidation was in concert with high tech dissolving of the twin towers. the ""universal psychological profile"" mandate, proffered by the democrats in concert with their cohorts in submission across the aisle, whose half of a shootings response is pre-negotiated too, is a power to harm that will be weilded by the fed. i just want the kids to know that it is true they are are being used, but subtly as well. i'm sorry adult americans, including many of your parents, are monstrous. we are many of us sorry to be cowardly, and it is why we are always angry. you can't be angry for us because you will carve out the wrong issues, we are not telling you the whole story. you have to be careful because you don't know how bad sophisticated evil is.",1,"the congress be bring in-line at the treasonous sept. 11'th attacks, this intimidation be in concert with high tech dissolving of the twin towers. the ""universal psychological profile"" mandate, proffer by the democrat in concert with their cohort in submission across the aisle, whose half of a shootings response be pre-negotiated too, be a power to harm that will be weilded by the fed. i just want the kid to know that it be true they be be be used, but subtly a well. i'm sorry adult americans, include many of your parents, be monstrous. we be many of u sorry to be cowardly, and it be why we be always angry. you can't be angry for u because you will carve out the wrong issues, we be not tell you the whole story. you have to be careful because you don't know how bad sophisticated evil is.",-0.1310526315789474,0
538,"people think bullying should be stopped, you can never truly remove it, what you should do is make it easier to retaliate as someone being bullied. i learned alot of lessons from standing up to my bullies. how to throw a punch and how to take one stronger than mine.",1,"people think bully should be stopped, you can never truly remove it, what you should do be make it easy to retaliate a someone be bullied. i learn alot of lesson from stand up to my bullies. how to throw a punch and how to take one strong than mine.",0.0,0
539,hate how he looks down and doesnt say anything like if he didnt do anything pff hope he rots in prison,0,hate how he look down and doesnt say anything like if he didnt do anything pff hope he rot in prison,-0.4777777777777778,0
540,i don't think anyone deserves the death penalty,1,i don't think anyone deserve the death penalty,0.0,0
541,‘“he was a good boy until he turned bad’,0,‘“he be a good boy until he turn bad’,5.551115123125783e-17,1
542,he should get the firing squad death penalty.,0,he should get the firing squad death penalty.,0.0,0
543,"i feel like death penalty is a easy way out. he should be locked in a room with no visitation, no commissary, no books, no contact to sun light, no phone privileges, and not even let out of his room for the rest of his life. pure isolation from humans, even a sound of a cricket, i would rather have this done to him then a easy way out. i wouldn’t consider all of this a punishments considering what he did to those other kids when the decided to put bullets inside there body and how they suffered and the fight they had to face trying to breath for last air before dying.",3,"i feel like death penalty be a easy way out. he should be lock in a room with no visitation, no commissary, no books, no contact to sun light, no phone privileges, and not even let out of his room for the rest of his life. pure isolation from humans, even a sound of a cricket, i would rather have this do to him then a easy way out. i wouldn’t consider all of this a punishment consider what he do to those other kid when the decide to put bullet inside there body and how they suffer and the fight they have to face try to breath for last air before dying.",0.25085034013605445,1
